Id,Score
671497,2
1204228,4
782236,4
825683,4
789777,4
383205,4
665571,3
577386,3
673540,3
1215192,5
44395,3
523718,2
69034,3
1638563,2
831223,4
1014837,2
816653,4
1004861,2
1598811,4
1445123,3
591852,2
1069005,2
238592,3
1271133,4
1433828,5
1558819,4
154001,3
731152,3
1267321,4
1479720,3
1115059,5
1306426,2
1301289,4
856347,4
1631524,3
879558,2
1425525,5
697588,3
434963,3
117222,4
1333664,5
992053,5
996024,4
394363,4
1530688,4
173997,4
485765,4
1287654,1
1268052,5
1676869,4
250722,5
1292260,2
523523,4
276243,2
1222625,4
1282979,4
408523,2
626517,3
128479,3
273783,3
343075,4
1583166,5
1176498,5
1657389,3
1495538,4
795557,4
696147,3
708380,2
1047769,4
8102,4
406657,2
981764,5
1138837,2
216846,4
794507,3
163912,4
1390658,2
753345,2
200821,4
668233,4
934996,2
1445449,5
992538,4
728214,3
1020426,3
539126,4
85932,4
1132588,5
189862,2
1054415,5
1587740,3
157243,4
1486986,2
388029,5
815818,5
107273,5
27535,2
1592591,3
578030,4
176224,3
68164,5
1491783,3
1314282,5
1370338,5
555528,3
1190548,4
560235,4
1548927,5
201350,4
130264,3
1434341,5
818590,4
1356618,5
269401,3
1423506,3
239310,5
1590999,2
29999,4
1071190,4
92001,4
886042,2
548307,2
1657518,3
761120,3
1240480,3
1645916,5
216605,2
768785,4
666155,2
691728,2
533657,4
371459,5
238198,4
1019491,4
917016,2
870067,4
890650,3
1375456,4
1327817,2
901729,3
54830,4
1238568,4
556611,4
138490,4
280885,4
794028,4
1651327,4
1628046,4
1630807,5
1424245,2
1515012,4
1381463,2
1635966,1
1332175,5
1012867,3
1192541,2
580621,4
619980,4
1684956,3
1694616,4
1445822,5
583208,4
618091,5
847081,2
341717,4
365274,4
1234680,3
749176,5
141820,5
609789,4
581689,4
1690564,3
326036,4
1115287,5
488209,2
1315883,1
1139751,2
1285755,3
1139611,4
1166063,2
197154,5
690732,4
1680037,3
1029847,4
1176901,3
46128,4
134485,4
300172,4
1213077,3
1171981,2
80645,4
1136170,4
1503818,4
847788,4
1337979,4
600455,3
254748,2
650341,4
1244657,4
405082,4
1368880,4
1260658,5
855618,5
400934,4
105533,2
92955,4
937326,4
1099874,4
530439,2
733777,4
1595499,4
486652,4
601565,3
807282,2
1252150,5
1247735,5
757825,3
1457837,4
920556,2
857567,4
1379264,5
649241,4
1398299,2
115931,4
1645620,5
1170620,2
472288,5
1149101,4
148303,2
1464674,5
566185,3
217704,4
66876,5
726520,4
133146,5
1637592,5
1048207,2
743428,4
1200329,4
1008981,4
921966,4
644,3
1467469,2
888920,1
1399577,2
1211238,4
454577,4
1473173,3
1518928,3
63000,3
1348163,3
814589,4
430443,4
643851,4
361775,5
1185430,3
790125,4
1566657,4
24536,4
1101361,4
759207,4
638241,3
1364120,4
1012665,1
1463476,5
1315752,3
1367722,5
1058250,4
6068,4
1221369,5
1137768,4
1692871,3
878532,4
1327071,2
897898,4
1602898,4
335742,3
899086,1
1460717,1
1113427,3
1174106,4
457447,5
1400039,3
862654,5
1543487,3
1559474,3
30599,2
745256,4
1375169,1
256136,4
344792,2
1236615,3
1655467,4
168341,4
583384,3
472275,4
1314869,4
1151774,2
1552877,4
1327938,2
812324,4
1141330,5
1613722,5
1040283,5
52143,5
1581816,4
1008335,5
1001446,4
1644536,2
205310,5
50786,5
1196931,3
139873,4
911997,3
48944,4
937360,5
1360479,3
1025761,4
107241,4
868372,2
675059,2
1074315,5
415899,4
1371934,5
1367242,2
1614900,5
1215657,3
1373204,5
1388197,2
1176375,5
1160831,4
379487,3
916429,3
1665208,4
702930,4
1079669,3
940930,4
1342075,3
1122926,3
1454376,1
1092134,4
473137,4
395844,4
149946,2
1212937,5
1544253,4
652656,3
376390,2
930512,5
1185985,4
496140,5
1250857,3
799801,3
1156920,4
810140,2
85933,4
654679,2
937132,4
1448819,3
523892,2
121272,3
206874,4
1008320,5
748504,5
628783,3
454415,4
391180,2
371214,4
25318,4
1020097,4
378226,3
1584296,5
995975,4
11316,5
1570510,4
1303096,3
618959,5
766814,5
889055,4
693270,2
287001,3
1137931,5
1073591,5
604210,4
1251740,2
886840,2
1262835,3
802907,2
1237573,5
815221,4
1258363,2
1514595,3
599109,4
501902,4
229905,3
1666517,5
685375,3
635502,4
28757,2
114480,4
1398570,2
444043,3
1185997,5
1677006,2
492597,2
595517,2
850332,4
1515194,5
1499920,4
370029,5
1440901,3
537622,3
1287419,5
305692,2
949387,2
1150833,4
872819,1
522594,4
1520877,4
1309946,1
802193,3
1260353,5
1066195,3
977701,4
49947,4
244432,4
256406,3
1048214,2
484608,3
724006,4
1463832,5
1200534,3
367711,5
678753,4
649224,4
1427045,4
1619300,4
671530,2
1652222,5
550046,4
57774,1
806151,2
1322965,5
1503121,3
1469506,3
1269213,2
973316,5
1222159,5
958463,4
420369,2
528895,4
1565490,1
1213338,4
860705,3
181070,3
1231742,4
715628,4
873709,2
857564,4
1442769,4
167206,4
488805,1
46593,2
794408,4
506504,3
503930,4
1357314,2
165697,4
1233277,2
1428100,3
522989,3
898798,3
1495242,3
668939,3
1109230,4
1269459,3
162640,4
678597,3
1664782,4
748043,3
1222735,4
251300,4
354815,4
1371038,4
1601959,4
875816,4
1136184,3
848316,4
407622,4
734038,2
769621,1
403683,4
832287,3
217246,2
154438,2
1178066,5
875717,2
421864,2
1455517,3
887147,3
645819,2
572811,2
698006,3
493034,4
997932,3
480479,4
433825,2
700256,3
585560,3
616503,4
559039,4
1693283,1
124613,5
1483600,3
1372430,4
1183727,2
1226728,2
912664,5
1268190,3
1584816,3
952252,3
446539,4
1335968,4
626056,4
595379,3
1314069,5
606384,2
651377,2
111723,4
1277556,2
1315952,4
1015388,3
206229,2
1612071,4
537926,4
92313,3
550405,2
93876,4
1557486,4
1542615,4
286979,2
559872,2
991023,3
715254,5
403207,4
1358943,4
1534274,5
1378503,2
1567183,3
785731,3
1415493,4
1119659,4
191521,5
1417191,4
169934,4
1277156,3
1499917,3
220143,5
968947,4
726490,2
1160752,5
1188241,4
1353886,5
1404291,5
89048,2
642339,3
140664,4
1104886,4
557691,2
828332,3
1330136,5
316160,4
1029075,4
431418,2
873352,4
591528,4
830472,3
1484926,1
1177258,3
848826,3
1094968,5
1370302,4
21674,4
375246,4
807246,2
876846,3
273283,4
546289,4
782775,4
900153,5
1182995,3
104175,4
360984,3
1469745,3
1681811,4
1475094,3
891016,4
1600520,4
746589,4
1347336,1
1591274,3
1652553,5
1123762,4
572055,4
512627,4
1423703,2
1261267,3
841362,4
1388044,4
525104,3
1466401,4
1200621,5
1617391,4
1244401,3
1162266,4
446012,2
104775,3
436874,4
279010,4
980206,5
1374861,3
1144759,4
377087,5
632924,4
1396841,5
1266326,5
1607241,4
1337663,5
1133642,3
949122,5
1419410,3
637871,3
1634985,2
900549,5
1261617,3
705127,5
1615044,4
851021,4
1476904,5
1401615,3
1044085,5
528585,4
283888,3
340577,3
992344,5
1215803,3
960459,1
521838,3
1367440,2
659311,5
1127498,2
1047189,4
791837,4
834506,4
879141,4
936901,4
1506369,3
1237291,4
867892,2
1624791,5
725252,3
84937,4
945896,2
491525,4
149790,3
720391,5
1546432,4
1643639,4
1441594,5
942142,4
724205,4
927220,3
485603,3
772159,3
939242,2
532754,1
131345,3
276645,3
1389316,5
1063659,4
1043145,3
412297,3
513442,3
332878,3
182451,3
1561557,2
792718,3
981079,3
892212,5
335001,4
529110,5
967946,2
438017,5
1544766,4
78592,5
979074,3
404905,2
164768,5
637784,3
828035,3
819943,4
1481585,5
1094219,4
995241,3
720375,4
1386933,4
1343399,3
1457495,4
727544,4
1135717,3
255808,4
1549371,4
1159942,5
717034,4
1326817,4
807876,4
59703,3
755523,4
267917,3
1565247,4
1253918,4
1335041,3
1140269,3
875117,5
69502,3
749185,4
530321,3
1561310,3
934793,4
408550,3
436173,4
1668913,4
1474305,2
192650,5
745559,5
688204,4
1176350,4
1577673,3
1394042,5
668378,4
1457251,5
25618,3
274636,4
718195,4
443557,4
1517800,5
960939,4
1041831,5
1577070,3
279475,4
1238856,5
5406,3
1400261,4
339664,4
900813,4
172094,1
877411,5
1348956,2
1422844,4
1022098,3
1593664,4
1567868,5
1008203,3
686165,4
502220,2
1079739,2
1621444,2
1456534,4
241193,2
850597,2
183917,2
1199644,3
1291411,3
768242,5
1504443,4
1685134,4
441576,4
753028,1
505667,4
230348,4
1644282,4
1062430,2
1086492,2
1615759,5
396901,4
679343,5
1296657,5
1553653,3
1330735,5
680552,5
1341461,4
1159244,4
1229636,4
18302,4
1376288,2
1217776,3
607891,4
660712,4
329477,3
245552,4
86028,4
544020,2
1075694,3
603608,2
17900,3
296950,4
5794,4
1559534,4
1610350,5
279874,3
1212004,3
807841,2
380890,3
165227,2
1677312,5
743307,4
777495,4
651787,4
434447,3
459817,5
84990,4
1274841,5
1561195,5
540677,3
125141,4
1006973,2
1074363,2
128038,3
1507936,4
484893,4
731365,3
869744,5
197339,4
376246,3
1384360,3
707585,4
1166147,4
288511,4
182591,3
598012,4
1152625,5
791873,4
1689732,4
682011,3
321105,4
103625,3
1226606,3
168829,3
430382,4
86001,2
718792,4
875731,4
734380,4
964555,3
1476648,5
1640908,3
1121540,3
757572,5
449650,4
1422102,4
248729,2
919207,3
1423094,4
1492557,5
1013352,4
418643,1
1332762,4
1388974,2
964684,3
1296312,3
88856,3
758132,4
675506,5
809512,3
278746,4
707445,3
222232,4
105679,4
507924,3
1364949,4
855832,4
132155,3
1187027,3
1194365,3
416295,5
954458,4
1060065,4
1575810,5
1396193,4
1445995,3
1299844,4
174511,3
301745,2
1083834,4
343072,5
1549525,2
1150897,3
953806,2
1287580,2
703125,3
413222,5
1225874,4
363338,4
118518,4
1046219,4
707339,5
205177,4
1552762,4
571565,4
444300,4
1103836,3
236570,4
841327,2
310439,4
474704,4
543066,4
733810,4
695090,3
1690943,2
1005999,4
1063026,3
1646557,4
1201406,4
1204275,5
852629,3
1608797,3
1647690,3
1363060,1
179292,4
276207,4
1536048,4
166914,3
1300654,3
224079,4
1498529,3
1459715,4
369798,4
663722,1
1491969,4
1365769,3
1035958,5
803881,5
248157,4
1595413,5
1374623,1
425327,4
665530,5
677332,5
677541,1
1398585,4
730487,5
632717,4
716466,2
1311455,3
1148593,2
1358424,2
1099876,4
1559949,5
691905,4
5059,2
469904,4
648587,1
1366249,5
1241820,3
558373,4
1524908,3
305617,4
187653,3
613913,4
1653319,4
1421235,2
1125726,4
1362437,4
1219152,4
124145,5
73077,5
1181369,3
563195,4
962480,4
1188009,5
1178507,4
598273,2
740442,4
1367531,5
1449306,4
837841,5
1642749,4
839275,3
391671,3
507313,4
915844,4
1263640,3
1662364,5
448775,5
447799,5
952019,4
244967,4
1088499,3
96802,4
557610,4
1412290,5
1022566,4
1546438,3
1171118,4
391583,5
682841,3
1250130,2
1019526,3
941011,3
870267,3
579957,3
724047,4
341578,4
762367,3
1647151,4
1199584,3
1375922,2
1228048,4
1166604,3
205377,3
1528782,3
1580949,3
1254261,2
1119591,4
395902,2
81570,4
272203,2
1166055,5
126741,1
15640,5
1126307,3
6446,4
48706,4
1501949,4
1417243,1
116030,4
1549194,4
996124,4
1484496,5
873439,3
250296,2
641324,3
806943,4
1607545,4
731246,4
674236,4
994158,3
1001637,1
727866,4
882875,4
1488627,5
1222046,4
849240,2
153870,4
205261,4
1122061,4
1037026,4
47504,3
1022359,4
1127216,4
1164180,4
552491,3
926776,4
1639549,3
1024326,4
1691014,3
964534,4
216362,3
1221498,4
1664897,3
328274,4
451152,1
632748,4
713895,3
1599952,4
1264299,5
1661252,3
5404,4
1182028,3
262090,1
1349504,3
683799,4
1267508,4
178334,2
699220,2
1228525,4
617912,4
1210383,5
1434251,4
582001,3
720812,1
651981,4
916833,2
15429,5
1318219,4
1478394,4
124472,2
152639,5
931178,4
645755,3
859046,5
706274,3
1660901,2
1186634,4
201931,3
861540,4
233047,2
262760,3
28548,4
1200601,3
1347712,3
221606,3
471942,4
975276,5
1137274,3
508116,3
1086262,5
1190957,3
1474904,2
1164895,4
821500,4
1390612,2
1606091,5
711716,4
1472030,4
868609,5
1279138,4
1392364,4
253444,4
907490,5
1048356,2
335097,1
1263885,2
1325157,4
1262775,2
362751,4
1619948,3
199451,2
1233482,4
664245,4
1057161,4
283558,5
475916,5
46732,4
859484,4
1527650,4
638782,2
1043716,5
949795,3
1113908,3
1226732,4
588807,5
237075,2
1496282,4
567044,2
1135872,4
760535,3
268554,4
707220,3
1380956,5
569617,3
104351,4
781521,4
1285381,4
679994,3
1064847,4
213567,3
693917,2
1583380,3
169208,4
519958,4
554985,4
1492197,5
1489548,2
112363,3
1216227,5
953620,4
903730,4
208450,3
143865,5
1318763,5
875640,4
1077613,4
1149031,4
913096,3
290477,5
226348,3
1416601,4
213279,4
1205708,5
475551,5
1570560,2
1274643,4
1304942,5
174400,4
1328253,3
763119,3
337701,2
1337452,4
690230,5
594522,2
1287528,3
195257,3
969265,4
1004767,4
1138282,5
331267,3
779615,4
1018755,4
800157,4
334487,2
19725,3
1087026,4
338357,5
751335,2
1569571,4
739465,2
196034,4
1207322,3
1439852,3
197545,5
258638,3
117459,5
609612,2
1376567,4
1071160,5
1368280,3
1181097,4
192626,4
551765,4
1408783,3
241544,3
1249623,2
470337,3
280518,4
1265794,4
1494591,3
395970,2
252055,4
1467828,3
450883,4
399187,4
799880,4
61160,3
969834,2
729248,4
148484,3
517694,4
1166860,2
1459063,4
1039569,2
301696,5
1476281,3
1166480,3
65323,3
304029,3
134345,4
908184,5
1603699,2
656554,4
919282,5
997188,1
805631,4
186370,4
138353,5
894393,4
348049,4
601249,4
949022,4
138275,4
711321,3
1320731,4
788539,4
214312,3
735905,2
1439281,3
485269,2
1058219,3
739127,4
153995,4
320985,4
1401383,4
1169329,3
610656,4
1322781,3
810209,4
647928,3
880616,4
416527,4
1524395,3
1436960,2
1191551,4
731888,3
1241072,4
1280790,5
1208541,3
207577,2
192388,3
912906,5
498873,3
778282,4
1609039,5
371096,4
880171,5
157011,4
539715,4
204489,4
102803,5
1301735,4
1472914,3
388003,4
916646,3
595262,2
1116027,3
1271636,4
1349561,5
611965,3
795657,4
740660,4
1502229,1
1272172,4
507904,1
792914,4
1138856,4
353916,4
827149,3
911457,3
1466437,4
1262586,2
1121225,4
300223,4
1038122,3
1056387,3
509898,4
1046777,4
742052,3
237441,3
500834,2
448530,4
595878,4
517607,3
565191,3
739276,3
36990,4
475214,4
241906,4
1362467,4
585606,4
989625,4
1051651,4
89450,5
684512,5
103222,5
109913,4
26252,2
473941,3
1338059,2
1572778,4
1508038,3
899054,5
749394,2
1451778,5
1678460,5
1684706,2
1222846,3
185849,4
450391,3
479531,3
102675,4
923591,4
1235916,4
993163,3
1145030,5
176207,4
1556510,2
806717,2
446444,4
1097804,5
1333293,1
1663728,4
1045505,5
1588172,3
1102297,4
1605970,4
407713,3
563509,5
807211,4
1159722,3
902663,1
140926,3
663941,4
810916,3
571710,2
1011547,4
607804,3
312333,3
989670,5
1197402,3
1196974,3
720079,4
997678,3
802145,1
67698,3
1340112,4
259960,3
105530,4
1347782,4
1655328,2
14484,3
237548,4
1197577,5
1625117,4
905958,3
223230,4
550247,4
1086405,4
241310,4
1091172,3
1173749,3
912033,3
1070743,3
898703,4
1026955,4
1034819,5
744611,5
1696618,2
860442,1
1625659,4
663438,5
535931,4
1490419,4
997048,4
161672,4
1568292,4
1534655,4
404297,5
1692978,5
1035578,2
81732,4
1302267,5
1507728,4
677489,4
1280419,5
746913,2
801864,4
917897,4
393200,4
127584,4
953008,3
372835,3
121156,3
39863,5
143383,4
1408745,4
429683,3
609712,4
1503209,3
999670,4
999347,4
744167,4
657336,4
162970,3
973112,5
847188,4
824617,5
18354,2
339899,2
978555,5
983011,1
1197626,5
1669516,3
1021138,3
672498,4
1616382,4
105178,4
1338995,5
1609834,3
38178,3
1626536,4
395999,4
1329526,2
169833,5
299410,3
161697,3
413874,5
190666,4
1251420,4
138448,1
779274,4
1038323,4
1233927,4
597235,4
574022,3
776035,4
732172,4
1023002,3
670973,4
1654344,4
598781,3
600771,3
852421,5
1523570,4
1008266,2
696735,5
1354967,4
554898,4
272828,4
1537439,3
174578,5
1596469,1
8238,3
268011,3
459189,5
163429,4
381099,3
368605,4
1070359,2
525829,4
473055,4
226473,4
271530,3
101736,4
1077464,3
1263312,4
30322,3
781791,4
100689,3
1138012,4
543466,5
694479,3
637854,4
887292,3
665261,3
1248852,3
1562057,4
981336,4
1469760,2
1063215,5
1370830,5
990545,4
1053222,5
1008046,5
32941,2
782915,2
13781,3
1358782,4
375684,2
352344,3
598572,5
172189,4
150792,3
608024,5
1534417,4
656974,4
463190,5
788214,3
493107,4
1047691,3
384844,3
88269,4
59830,3
676494,4
1377083,4
1020112,1
669225,3
978104,2
1692938,4
485814,4
805320,5
1197405,4
404151,4
1029515,4
1245462,4
360190,3
1186690,3
1100210,4
24157,4
57647,4
1040018,4
584732,5
608685,4
835531,4
1086567,4
319257,4
377558,3
1046955,4
499978,5
280986,3
463763,5
1060456,3
306360,3
700186,2
1099937,3
593437,3
829079,4
1199178,1
278914,4
57341,5
187698,3
680577,5
442076,4
597364,2
736101,4
1076546,4
399326,4
274144,3
132117,4
1079124,4
156580,4
1516023,3
1204714,4
1049155,4
1143253,3
445686,3
83445,4
1391309,4
938055,4
1506537,4
1050789,4
375716,4
996887,4
923436,3
490427,3
1245307,4
955425,5
212170,3
1442151,3
1479089,3
1253650,5
99945,4
639285,5
169636,4
1343178,4
27182,4
1306280,5
379241,3
969438,3
989866,2
1005796,2
82985,4
1419483,3
791967,5
457704,3
771136,4
1011830,4
868450,4
21511,4
1110306,3
1111651,4
1517968,5
935742,4
170317,2
455605,3
448585,2
849407,5
257068,3
814919,5
264259,5
1229654,4
73327,3
887902,4
105927,4
646156,2
17453,5
1096010,4
957316,2
695226,2
399828,4
572430,3
1087902,5
294313,3
157260,2
811083,2
719662,4
1509454,4
217310,3
843793,4
1260900,2
154278,3
1372765,3
1605409,4
240834,4
1325668,4
1588700,3
710441,3
402625,4
264730,4
1070191,5
773470,3
1088792,2
477709,4
1617976,2
173331,3
1278954,5
1691389,4
1124710,3
1523177,3
229439,3
1226313,4
730764,4
129912,2
566194,2
1088903,4
1023268,5
1033999,4
627333,4
1437368,3
91060,3
1658281,4
355368,2
311018,4
1182524,2
158402,2
989919,2
227082,5
930404,5
1152945,4
559357,5
425463,4
721515,5
709521,4
1525703,4
923048,4
984315,4
1695534,4
1543866,3
944835,5
21454,4
725582,4
795081,4
1424542,3
915615,5
286680,4
1554191,2
1306301,4
1210961,4
850379,5
306048,2
1443462,5
1587322,3
1235774,4
315150,4
424255,4
1684719,4
1235115,4
195913,4
606465,4
328685,4
603151,3
1427086,4
400384,4
241924,4
642974,2
1590813,5
1067039,3
1350203,3
17983,3
1323086,3
1373656,5
1611725,4
857481,4
1284852,3
378361,5
1144334,3
701576,3
144909,3
1685763,4
233961,4
928938,4
1220154,5
423735,4
1027229,4
766213,2
1083050,5
1109036,5
514012,3
853691,4
1306964,4
1342193,4
1231402,4
566246,3
834701,5
1447152,5
860366,1
1388178,4
728071,5
820714,4
573080,4
805713,4
100053,5
614465,5
784260,5
364032,2
1207920,3
789398,3
1254290,3
86236,5
954766,5
516721,2
1110679,4
72960,3
1409995,3
1011793,4
445006,1
681501,4
418679,4
735952,2
856841,4
355330,4
1339217,4
1575764,5
25521,3
1090367,5
1667986,3
1000738,3
916327,3
1691516,2
1560485,5
285721,5
257401,5
101192,3
563716,4
78533,5
327978,3
1282669,5
256281,4
1177771,4
483729,4
1570693,5
485125,2
1119047,4
634584,4
1668730,5
823200,5
1313306,2
684360,4
1556425,4
1281411,4
1438578,5
384993,5
1455555,2
1546903,4
537807,4
1683060,4
837558,4
1103003,5
344704,3
251406,2
1077800,4
1112072,3
1258820,3
509965,4
129771,4
1084664,4
1480912,3
1314264,2
376165,4
1432225,4
1204875,2
298939,5
1318588,1
619611,3
857468,4
1579077,3
648757,3
1151982,4
1124332,2
864970,4
440784,2
551106,4
940076,3
1591561,4
246673,3
695723,4
253088,4
1430284,1
1098160,4
318354,4
1581236,5
816177,3
455171,4
1423978,1
753352,5
1351833,4
16387,4
1482185,5
1626765,2
1652359,3
106466,4
1163531,4
147591,5
33457,3
864979,4
1392646,5
663785,2
1299896,4
1470060,3
87633,4
361431,3
67940,3
914047,3
1538970,4
117168,4
632014,4
29830,1
664175,4
588255,4
624376,2
1246673,3
124797,3
42034,3
1401828,3
470942,4
349223,4
163565,2
176800,5
1184921,2
1614934,5
669444,4
763225,5
599007,5
224231,3
1408577,4
1051852,3
578686,4
1622490,4
319254,5
1532105,4
1635185,4
970447,4
1100160,2
762718,3
411721,4
1640615,4
1244515,4
942322,2
1453868,4
105230,4
1340252,3
98159,4
255975,2
1454380,4
830910,5
718384,4
779902,5
783114,4
613704,3
819708,4
162497,4
717538,3
148375,4
384143,4
757647,5
637569,4
46478,5
158752,2
352905,5
1297565,4
1651553,4
1548781,3
712757,1
992086,4
948646,2
682461,4
1232743,1
38202,3
164771,4
282262,5
546194,3
1573662,4
464545,5
1261554,4
100289,1
1071081,5
1049479,5
505061,4
1628761,5
887146,4
255050,5
867169,2
703739,4
397294,4
1479221,4
942712,4
799996,4
1709,3
1063871,2
972873,4
1489143,3
1040687,3
1381855,5
1000273,5
1230903,5
333351,3
1520478,4
1680213,3
720056,4
486864,4
315270,5
336510,4
1100999,4
1002200,4
293619,3
1178846,3
280053,4
972798,2
324283,4
563427,5
432998,3
1219566,4
1530379,5
695412,3
104106,5
1120634,4
312293,4
830953,4
765679,4
718971,4
657008,3
1688572,3
1127472,2
391591,3
1018117,2
61995,4
629504,4
1272837,3
1067196,4
760438,4
1234857,4
1619122,4
219949,5
231417,5
860476,3
261003,4
792816,2
719717,2
628938,4
952942,5
407171,2
1637876,4
1629562,4
313745,4
1609072,4
460463,5
392114,4
259462,3
1441234,3
189700,5
265471,2
1667337,4
617770,5
124780,5
1261681,4
1044207,4
797490,4
721564,5
1434633,3
904553,1
201273,3
973733,5
1170358,5
1486218,5
63524,4
1033495,1
277448,4
1113361,4
272642,3
180513,4
1124539,5
399116,5
642175,2
1102955,1
257159,5
1191354,4
1643303,4
1391663,4
71593,3
3687,4
884818,2
923588,3
308410,5
720782,3
1609549,4
1377877,3
33741,3
1305247,4
1097216,3
273614,5
310054,5
468302,4
416979,3
1663944,4
1058167,2
337041,3
1443646,4
835846,3
1229031,2
565636,4
1470830,5
722141,5
1089362,4
284181,2
1043849,3
949881,4
529841,3
1328850,4
1617309,5
764932,4
932093,3
805020,3
1358352,4
1372603,5
405420,4
1445192,4
500082,4
1152628,5
592105,2
1087394,5
308763,4
884087,5
313912,4
1061058,3
519243,4
712763,3
1420654,4
826881,4
1436972,2
1385805,4
512593,2
1118738,4
1356264,5
507406,4
383743,4
255806,5
1334868,4
1454698,5
1129848,3
1433485,4
226211,4
1619823,5
171152,3
1025865,1
1026114,4
1585022,4
1336406,1
534407,4
1436141,5
274583,5
1093391,3
228153,3
1021977,3
1585304,4
496726,3
1302604,2
1641292,3
999735,5
484841,3
296422,4
1581195,5
1160355,4
1025872,3
1495126,1
820230,4
1120833,4
24035,4
1367701,3
1282850,3
1631470,3
1232176,4
1041534,5
1319333,3
1546675,4
481670,4
157688,2
1554607,3
1554302,5
1370366,4
202551,5
1013555,4
1260526,3
849918,3
649543,4
1580615,3
339759,4
1257428,4
1005712,3
1246770,4
264518,3
1267327,4
1517012,4
793501,5
26760,4
563248,4
267585,4
626065,3
1411365,4
885170,4
1316048,5
739471,2
1573197,4
1124683,4
611190,3
389908,4
900173,4
1291889,2
1446803,5
865298,4
1248727,4
464749,2
1394834,1
427033,4
56945,4
84423,4
287985,3
271123,2
173831,4
716395,3
23143,3
962281,4
970680,4
1289925,3
637815,5
1556659,4
1406738,4
1219910,2
624565,4
377346,4
1508330,2
254850,3
585520,4
323173,4
30299,4
377317,3
335392,5
1246602,3
225316,4
55544,4
390549,4
272226,3
631417,4
941557,2
440986,4
867927,4
918797,3
1559489,2
1234631,5
97595,5
1688741,3
576964,4
977305,4
1330504,3
1657295,3
1552367,1
1579626,4
417710,4
859337,3
272887,4
703173,4
778132,4
1520821,3
1541889,3
204874,4
255361,3
1673272,4
812416,4
1076661,4
430518,4
392653,4
1490591,4
379388,4
458723,3
96022,4
1116068,3
612815,4
1279163,5
360799,4
851597,4
743271,3
1331720,3
440597,5
910185,3
137941,4
345347,3
720875,3
1475350,3
1092798,3
558082,4
178081,4
1667148,5
1175521,4
808936,3
909589,3
637672,3
1487342,4
1382907,4
685334,4
972415,4
1366359,2
496662,4
1241140,4
360825,4
1445245,4
166113,2
414489,5
844721,4
1454471,4
1682791,4
1603225,3
1602540,5
357789,2
1545836,1
1253041,2
436880,4
340114,3
593976,4
994561,3
322312,5
1261518,5
1366939,3
241274,4
471442,3
660682,3
236343,5
1234109,4
1431035,4
156368,4
672132,4
222215,4
887138,2
466467,5
421733,2
80607,3
1567410,3
645281,4
762350,4
1602070,4
1216859,3
747151,3
824172,4
506964,4
672313,3
1346632,3
1474912,4
1528874,4
1060644,4
1095947,4
32622,4
1307218,4
859213,4
489788,2
214123,4
254603,4
101732,4
668930,5
1483410,4
662050,4
821749,2
1438250,4
766300,5
1215315,3
325095,5
1218177,3
1562444,4
1187343,3
648441,4
1006466,2
699773,4
408830,3
1310628,5
785316,3
977477,4
862133,3
220395,4
1540961,2
1013410,5
1283088,4
395619,4
735998,4
490331,3
699627,4
688516,5
1428885,4
18571,4
925420,4
525786,4
879246,4
489915,4
483385,2
716068,2
553325,3
1680759,4
213261,4
1688776,5
983488,3
1456854,3
1493009,4
9881,4
1065542,4
286446,4
1077793,4
15819,4
1114274,2
179565,4
1517360,3
809201,5
344973,2
1620110,5
1445636,5
633101,5
665396,2
1129797,3
936580,3
591131,3
1216454,2
988277,3
15892,2
1400871,3
781119,4
49987,4
1378113,4
1688896,4
1621259,5
562354,5
114874,4
312767,2
666227,4
732981,5
1357009,5
822821,4
287747,4
68422,2
74419,4
1111987,4
399897,3
582826,3
1616348,2
1162361,5
1345669,5
1234190,3
1454573,3
787115,4
737764,3
89566,4
16783,4
194551,4
954311,3
1608488,3
664655,5
899317,4
191358,4
1427550,5
918819,4
365543,4
1297026,3
10095,3
842506,4
778296,3
1097377,2
1395180,2
642997,5
1122134,3
1624446,3
1230256,3
1696010,3
1458460,4
874232,4
224669,3
1507339,5
1355620,2
32694,3
1314888,3
24121,1
1203557,5
1410280,4
329236,4
104697,3
705476,3
57299,5
339656,3
735823,3
1436253,5
1129185,4
334055,3
192610,3
439995,3
707331,4
1022912,4
821880,2
914563,4
1188814,4
397388,1
1594102,5
543793,2
1634830,2
1300833,3
1363697,4
270433,3
688430,4
1133125,4
481833,3
334575,4
234070,4
87616,4
1539586,5
1293194,5
1586725,4
605312,3
179692,3
734704,2
1418815,2
837474,3
1629086,4
18361,3
790678,4
646087,2
1373623,4
1055781,4
396280,4
82423,4
115867,4
508290,3
766663,5
1172245,1
218705,3
1078819,3
57907,3
764862,4
300293,5
500886,3
1679861,3
1312244,4
1429856,3
1293245,4
1196474,4
890477,4
548277,4
366396,5
471564,2
66842,4
705263,3
931254,4
820147,2
44296,4
769995,3
1434907,4
667036,4
966252,5
486396,4
1277722,4
693606,4
883261,3
1202648,4
812977,5
1596268,4
291683,5
385568,4
557067,4
963980,2
764994,3
26309,4
1439704,4
203848,3
474884,2
949942,3
256352,1
276622,3
656220,3
189702,3
1222316,3
766462,4
1360910,4
310011,4
95240,3
1332070,4
1555025,2
1017654,4
1344148,4
890415,3
364760,3
190079,2
589892,3
1071220,5
912779,2
375795,2
1309647,2
330615,4
